pmra,pmde,jmag,ra,de,pmr_mas,pmd_mas,pmr_corr_mas,pmd_corr_mas
7.277779999999999673e-07,6.555559999999999708e-07,1.751599999999999824e+01,1.936875000000000000e+02,3.838888888888889905e+00,2.620000800000000130e+00,2.360001599999999922e+00,4.672909736633300781e+00,5.533696174621582031e+00
8.999999999999999593e-07,2.302780000000000084e-06,1.751399999999999935e+01,1.213000000000000078e+01,-3.820083333333329989e+01,3.240000000000000213e+00,8.290008999999999517e+00,4.515717923641204834e-01,8.835416793823242188e+00
-1.999999999999999909e-07,2.572219999999999828e-06,1.751200000000000045e+01,1.900850000000000080e+02,4.199222222222220324e+01,-7.199999999999999734e-01,9.259992000000000445e+00,8.291983604431152344e-01,1.101659870147705078e+01
-9.055560000000000125e-07,-2.991670000000000107e-06,1.751099999999999923e+01,3.292387499999999818e+02,-1.822944444444440038e+01,-3.260001700000000113e+00,-1.077001199999999947e+01,-6.378931045532226562e+00,-7.742549419403076172e+00
-1.969439999999999985e-06,-1.222219999999999942e-07,1.750499999999999901e+01,1.149362500000000011e+02,2.968638888888889937e+01,-7.089984399999999631e+00,-4.399992200000000242e-01,-5.892757415771484375e+00,2.048898935317993164e+00
-2.999999999999999864e-07,-1.355559999999999944e-06,1.750499999999999901e+01,1.584258333333330029e+02,1.009583333333329946e+01,-1.080000000000000071e+00,-4.880016000000000354e+00,5.744566917419433594e-01,-1.519055366516113281e+00
-1.183329999999999943e-06,-7.777779999999999915e-08,1.750100000000000122e+01,1.649975000000000023e+02,4.371527777777779988e+01,-4.259988299999999839e+00,-2.800000599999999951e-01,-2.752638101577758789e+00,1.574705123901367188e+00
-1.080560000000000036e-06,2.777780000000000142e-08,1.749699999999999989e+01,1.901324999999999932e+02,2.873000000000000043e+01,-3.890015800000000024e+00,1.000000759999999933e-01,-2.019825696945190430e+00,3.184659242630004883e+00
-7.413889999999999586e-06,8.138889999999999633e-07,1.749599999999999866e+01,2.335375000000000156e+01,-3.185361111111109977e+01,-2.669000399999999829e+01,2.930000499999999786e+00,-3.026742172241210938e+01,3.545802593231201172e+00
-8.722219999999999603e-07,1.533329999999999980e-06,1.749299999999999855e+01,2.113208333333330131e+02,1.587138888888889987e+01,-3.139999200000000101e+00,5.519987999999999673e+00,-1.178478121757507324e+00,8.342468261718750000e+00
-5.555560000000000283e-08,-1.433330000000000090e-06,1.749200000000000088e+01,1.378687500000000057e+02,2.032027777777780031e+01,-2.000001499999999877e-01,-5.159988000000000241e+00,2.100175380706787109e+00,-1.845864892005920410e+00
-5.500000000000000281e-07,-2.194439999999999896e-07,1.749200000000000088e+01,1.618083333333329961e+02,4.532861111111110120e+01,-1.979999899999999924e+00,-7.899983999999999895e-01,-3.252303004264831543e-01,9.946885108947753906e-01
-4.944440000000000301e-07,1.944440000000000039e-08,1.749099999999999966e+01,3.930875000000000341e+01,5.446944444444439704e+00,-1.779998399999999981e+00,6.999983999999999373e-02,-3.684423208236694336e+00,3.906704425811767578e+00
-3.138889999999999859e-07,-2.805560000000000037e-06,1.748900000000000077e+01,2.065583333333330174e+01,-2.677916666666670054e+01,-1.130000399999999905e+00,-1.010001600000000010e+01,-5.317252159118652344e+00,-8.426212310791015625e+00
8.811110000000000076e-06,4.305560000000000160e-05,1.748900000000000077e+01,2.065583333333330174e+01,-2.677916666666670054e+01,3.171999500000000083e+01,1.550001499999999908e+02,2.753274345397949219e+01,1.566739501953125000e+02
8.055560000000000170e-07,-1.394439999999999985e-06,1.748799999999999955e+01,1.936945833333329858e+02,3.671027777777779733e+01,2.900001500000000121e+00,-5.019984199999999674e+00,4.508540630340576172e+00,-2.831066131591796875e+00
-1.188889999999999895e-06,-1.897219999999999938e-06,1.748699999999999832e+01,1.149370833333330069e+02,2.955333333333329904e+01,-4.280003999999999920e+00,-6.829992299999999794e+00,-3.085981845855712891e+00,-4.339568614959716797e+00
3.411110000000000109e-06,-1.591669999999999958e-06,1.748699999999999832e+01,3.251729166666669926e+02,-2.378861111111109850e+01,1.227999600000000058e+01,-5.730012000000000327e+00,9.277701377868652344e+00,-2.853533506393432617e+00
-5.972220000000000521e-07,-1.349999999999999992e-06,1.748600000000000065e+01,2.152924999999999898e+02,3.936055555555550001e+01,-2.149999400000000005e+00,-4.860000000000000320e+00,-3.083219230175018311e-01,-3.649447202682495117e+00
-2.041669999999999885e-06,1.305559999999999999e-06,1.748600000000000065e+01,2.152924999999999898e+02,3.936055555555550001e+01,-7.350012300000000387e+00,4.700015999999999750e+00,-5.508334636688232422e+00,5.910568714141845703e+00
-3.222219999999999852e-07,1.491670000000000069e-06,1.748499999999999943e+01,1.496112500000000125e+02,2.201999999999999957e+01,-1.159999299999999955e+00,5.370012000000000008e+00,8.361444473266601562e-01,8.585943222045898438e+00
1.666669999999999995e-08,-2.449999999999999836e-06,1.748300000000000054e+01,7.433333333333339565e-01,-2.789611111111110020e+01,6.000011999999999707e-02,-8.820000000000000284e+00,-3.978458166122436523e+00,-6.664144992828369141e+00
1.238890000000000051e-06,-1.055559999999999957e-07,1.748300000000000054e+01,2.081541666666669954e+01,-2.960388888888889980e+01,4.460004299999999589e+00,-3.800015999999999949e-01,5.030601024627685547e-01,7.732949852943420410e-01
1.213890000000000079e-06,-1.155559999999999953e-06,1.748300000000000054e+01,1.931633333333329858e+02,6.168055555555559977e+01,4.370003699999999824e+00,-4.160015999999999714e+00,6.785245895385742188e+00,-4.572380542755126953e+00
1.055559999999999957e-07,1.441669999999999912e-06,1.748300000000000054e+01,2.190829166666669892e+02,4.621500000000000341e+01,3.800015999999999949e-01,5.190012000000000292e+00,2.339484453201293945e+00,5.745277404785156250e+00
1.538889999999999932e-06,-5.416669999999999759e-07,1.748199999999999932e+01,1.860033333333329892e+02,2.717666666666670139e+01,5.540004299999999660e+00,-1.950001199999999990e+00,7.467075824737548828e+00,1.365373611450195312e+00
3.444439999999999839e-07,1.333329999999999936e-07,1.748199999999999932e+01,2.095020833333329904e+02,4.073277777777779818e+01,1.239998500000000003e+00,4.799988000000000032e-01,3.090772867202758789e+00,1.614091992378234863e+00
1.030560000000000091e-06,-1.174999999999999973e-06,1.748100000000000165e+01,1.723708333333329890e+01,-1.001916666666670075e+01,3.710016299999999934e+00,-4.230000000000000426e+00,6.391406059265136719e-01,4.583165049552917480e-02
6.500000000000000235e-07,-3.952779999999999956e-06,1.748100000000000165e+01,1.621850000000000023e+02,1.327805555555559991e+01,2.339999999999999858e+00,-1.423000799999999977e+01,4.193346023559570312e+00,-1.087080860137939453e+01
-1.177780000000000055e-06,-2.766670000000000143e-06,1.747899999999999920e+01,1.374316666666670130e+02,5.152083333333330017e+01,-4.240008000000000443e+00,-9.960011500000000240e+00,-1.851265788078308105e+00,-7.718797683715820312e+00
4.722220000000000181e-08,-2.916669999999999872e-07,1.747800000000000153e+01,1.673604166666669926e+02,5.210194444444439910e+01,1.699999299999999935e-01,-1.050001100000000021e+00,2.099840879440307617e+00,5.105022713541984558e-02
4.108329999999999678e-06,-2.827780000000000139e-06,1.747700000000000031e+01,2.857499999999999929e+00,-1.095277777777780059e+01,1.478998799999999925e+01,-1.018000800000000083e+01,1.199087238311767578e+01,-6.346613883972167969e+00
-4.791669999999999813e-06,-2.927780000000000029e-06,1.747500000000000142e+01,1.964416666666670039e+02,-1.318888888888890110e+00,-1.725001100000000065e+01,-1.054000899999999952e+01,-1.547582721710205078e+01,-7.922500610351562500e+00
1.436109999999999960e-06,-2.202780000000000194e-06,1.747500000000000142e+01,2.023733333333329938e+02,-2.467777777777779846e+00,5.169996000000000258e+00,-7.930007999999999946e+00,6.683974742889404297e+00,-5.379581451416015625e+00
4.187780000000000078e-05,8.350559999999999548e-05,1.747500000000000142e+01,2.023733333333329938e+02,-2.467777777777779846e+00,1.507600899999999911e+02,3.006201500000000237e+02,1.522740631103515625e+02,3.031705627441406250e+02
-3.583329999999999834e-07,-2.263890000000000190e-06,1.747400000000000020e+01,4.777291666666670267e+01,9.430555555555559799e-01,-1.289998900000000059e+00,-8.150003999999999138e+00,-4.111231327056884766e+00,-4.395143032073974609e+00
-2.283330000000000211e-06,-3.072220000000000123e-06,1.747400000000000020e+01,1.349337500000000034e+02,2.141972222222220168e+01,-8.219988999999999990e+00,-1.105999199999999938e+01,-5.932806968688964844e+00,-7.820024013519287109e+00
6.222220000000000245e-07,-4.722220000000000181e-08,1.747299999999999898e+01,1.295712499999999920e+02,2.046805555555550171e+01,2.239999000000000073e+00,-1.699999299999999935e-01,4.436138153076171875e+00,2.897997140884399414e+00
4.105559999999999872e-06,-1.983330000000000118e-06,1.747299999999999898e+01,2.347045833333330052e+02,1.494166666666669974e+00,1.478001599999999982e+01,-7.139988400000000013e+00,1.535670566558837891e+01,-4.716175556182861328e+00
4.611110000000000055e-07,-3.472220000000000105e-07,1.747200000000000131e+01,1.858749999999999858e+01,-6.800000000000000488e-01,1.659999599999999909e+00,-1.249999199999999977e+00,-1.814036667346954346e-01,3.141256093978881836e+00
1.055559999999999957e-07,-4.361109999999999801e-07,1.746999999999999886e+01,1.180250000000000021e+01,-8.724999999999999645e+00,3.800015999999999949e-01,-1.569999600000000051e+00,-2.444624185562133789e+00,2.701625108718872070e+00
-2.283330000000000211e-06,-3.388890000000000113e-07,1.746999999999999886e+01,1.458562499999999886e+02,5.956666666666669663e+00,-8.219988999999999990e+00,-1.220000399999999985e+00,-6.519078731536865234e+00,1.907985210418701172e+00
-3.916669999999999827e-07,-3.999999999999999819e-07,1.746900000000000119e+01,1.715141666666669948e+02,4.225833333333329733e+01,-1.410001199999999955e+00,-1.439999999999999947e+00,-4.307246208190917969e-02,5.026069879531860352e-01
1.111109999999999896e-06,-3.888890000000000090e-07,1.746900000000000119e+01,1.966316666666670017e+02,1.513527777777779981e+01,3.999995999999999885e+00,-1.400000300000000086e+00,6.341468334197998047e+00,2.111087083816528320e+00
-5.305560000000000030e-07,2.719440000000000004e-06,1.746900000000000119e+01,2.046579166666670062e+02,3.823972222222219841e+01,-1.910001599999999966e+00,9.789984999999999715e+00,-1.261829584836959839e-01,1.129382514953613281e+01
5.750000000000000004e-07,-2.944439999999999862e-07,1.746799999999999997e+01,1.509195833333330086e+02,6.787583333333330415e+01,2.069999999999999840e+00,-1.059998400000000007e+00,4.030657768249511719e+00,3.559088567271828651e-03
-2.644439999999999875e-06,-1.027780000000000009e-06,1.746799999999999997e+01,1.834691666666670073e+02,1.821999999999999886e+01,-9.519983999999999114e+00,-3.700007999999999964e+00,-7.167177677154541016e+00,7.960304617881774902e-02
9.972219999999999282e-07,-2.444439999999999884e-07,1.746600000000000108e+01,1.406129166666669903e+02,1.512527777777780003e+01,3.589999000000000162e+00,-8.799984499999999876e-01,5.898483276367187500e+00,2.466849565505981445e+00
5.638890000000000275e-07,-1.525000000000000010e-06,1.746499999999999986e+01,1.546220833333329949e+02,-1.419444444444440123e-01,2.030000400000000038e+00,-5.490000199999999886e+00,2.652025222778320312e+00,-2.479387998580932617e+00
-2.430559999999999816e-06,-9.027779999999999859e-07,1.746499999999999986e+01,1.634366666666670085e+02,1.839833333333330145e+01,-8.750016000000000460e+00,-3.250001000000000140e+00,-6.777616024017333984e+00,-2.748089144006371498e-03
-1.919440000000000040e-06,-2.247219999999999975e-06,1.746499999999999986e+01,1.800245833333329983e+02,1.475305555555559955e+01,-6.909983600000000337e+00,-8.089992000000000516e+00,-4.596424579620361328e+00,-4.322542667388916016e+00
-7.055560000000000215e-07,-4.138889999999999814e-07,1.746499999999999986e+01,1.960070833333329858e+02,2.911305555555560076e+01,-2.540001600000000082e+00,-1.490000500000000061e+00,-6.433978080749511719e-01,1.267982006072998047e+00
-3.822220000000000142e-06,-2.180560000000000092e-06,1.746399999999999864e+01,1.894399999999999977e+02,3.352944444444440109e+01,-1.375999299999999970e+01,-7.850015599999999871e+00,-1.213938903808593750e+01,-5.167927265167236328e+00
-5.241669999999999740e-06,-1.527780000000000092e-06,1.746099999999999852e+01,1.118708333333329996e+01,-2.557000000000000028e+01,-1.887001199999999912e+01,-5.500008000000000230e+00,-2.324546623229980469e+01,-3.150600194931030273e+00
1.780559999999999898e-06,-2.174999999999999928e-06,1.746099999999999852e+01,1.118708333333329996e+01,-2.557000000000000028e+01,6.410015999999999714e+00,-7.830000000000000071e+00,2.034562587738037109e+00,-5.480592250823974609e+00
5.444439999999999749e-07,-9.083330000000000115e-07,1.746099999999999852e+01,1.377549999999999955e+02,1.357916666666669947e+01,1.959998399999999918e+00,-3.269998800000000205e+00,4.289567947387695312e+00,-5.148977041244506836e-03
7.305559999999999939e-07,8.611110000000000138e-08,1.746099999999999852e+01,1.699066666666670073e+02,4.707444444444440279e+01,2.630001500000000103e+00,3.099999700000000136e-01,4.228569030761718750e+00,1.813913464546203613e+00
2.113889999999999932e-06,-1.511110000000000089e-06,1.746000000000000085e+01,1.572033333333330063e+02,3.207083333333329733e+01,7.610004400000000224e+00,-5.439995999999999832e+00,9.177892684936523438e+00,-2.788710355758666992e+00
7.222219999999999406e-08,8.972220000000000386e-07,1.746000000000000085e+01,1.583929166666669914e+02,-1.191388888888889941e+00,2.599999299999999902e-01,3.229998999999999842e+00,6.345354318618774414e-01,6.219980716705322266e+00
-2.027780000000000175e-06,2.249999999999999898e-07,1.745899999999999963e+01,1.675433333333330097e+02,1.228555555555560019e+01,-7.300008300000000006e+00,8.100000000000000533e-01,-5.414006233215332031e+00,4.259543895721435547e+00
-2.944439999999999862e-07,-1.261109999999999942e-06,1.745499999999999829e+01,1.224391666666670062e+02,2.951166666666669869e+01,-1.059998400000000007e+00,-4.539996000000000365e+00,6.970937848091125488e-01,-1.917764425277709961e+00
-2.455560000000000000e-06,-4.533329999999999844e-06,1.745400000000000063e+01,3.357195833333329915e+02,-2.049166666666669911e+00,-8.840016000000000318e+00,-1.631998799999999861e+01,-1.050564289093017578e+01,-1.281275367736816406e+01
-2.586109999999999961e-06,-1.049999999999999900e-06,1.745299999999999940e+01,1.989854166666669926e+02,3.034499999999999886e+01,-9.309995999999999938e+00,-3.780000199999999921e+00,-7.443348407745361328e+00,-1.306132793426513672e+00
7.388890000000000461e-07,5.833329999999999997e-08,1.745200000000000173e+01,2.294608333333329995e+02,-1.926388888888890039e+00,2.660000600000000048e+00,2.099998700000000051e-01,2.530831098556518555e+00,2.665694713592529297e+00
1.288889999999999996e-06,-1.030560000000000091e-06,1.745100000000000051e+01,1.598229166666669983e+02,2.154138888888889980e+01,4.640003700000000286e+00,-3.710016299999999934e+00,6.532625198364257812e+00,-6.091611385345458984e-01
-2.558330000000000119e-06,-9.305559999999999849e-07,1.744999999999999929e+01,1.945149999999999864e+02,3.127722222222219983e+01,-9.209987999999999175e+00,-3.350001600000000135e+00,-7.423543453216552734e+00,-6.900135874748229980e-01
-7.916670000000000175e-07,-3.916669999999999827e-07,1.744900000000000162e+01,1.612274999999999920e+02,3.497777777777780273e+01,-2.850000999999999785e+00,-1.410001199999999955e+00,-1.404544234275817871e+00,1.051770210266113281e+00
4.388890000000000067e-07,-4.833329999999999513e-07,1.744900000000000162e+01,2.368758333333329915e+02,2.072972222222220040e+01,1.580000400000000083e+00,-1.739998799999999957e+00,3.869594812393188477e+00,1.223232388496398926e+00
3.030560000000000000e-06,-1.680560000000000008e-06,1.744500000000000028e+01,1.738770833333329904e+02,-1.442638888888889959e+01,1.091001600000000060e+01,-6.050016000000000282e+00,1.088454627990722656e+01,-4.742741584777832031e+00
3.083329999999999857e-07,-1.136110000000000080e-06,1.744399999999999906e+01,1.547500000000000000e+02,-9.058333333333340454e-01,1.109998800000000063e+00,-4.089996000000000187e+00,1.630277514457702637e+00,-1.122405648231506348e+00
-6.694440000000000486e-07,5.527779999999999488e-07,1.744200000000000017e+01,1.598220833333330120e+02,3.127055555555550015e+01,-2.409998400000000096e+00,1.990000699999999956e+00,-8.662313818931579590e-01,4.652416706085205078e+00
4.250000000000000072e-07,-1.397220000000000067e-06,1.744200000000000017e+01,1.996670833333330108e+02,3.096472222222219983e+01,1.530000000000000027e+00,-5.029992000000000019e+00,3.379842996597290039e+00,-2.649091243743896484e+00
-3.022220000000000178e-06,2.441669999999999867e-06,1.743900000000000006e+01,1.718516666666670005e+02,4.577222222222219727e+01,-1.087999199999999966e+01,8.790010999999999797e+00,-9.369340896606445312e+00,1.039681434631347656e+01
1.916669999999999811e-06,-3.416669999999999849e-06,1.743900000000000006e+01,1.783162499999999966e+02,-1.130083333333329954e+01,6.900012000000000256e+00,-1.230001299999999986e+01,7.251568794250488281e+00,-1.087248229980468750e+01
3.938889999999999823e-06,1.133329999999999998e-06,1.743900000000000006e+01,3.291208333333329961e+02,-1.984805555555560019e+01,1.418000400000000027e+01,4.079988000000000170e+00,1.103122138977050781e+01,7.037717819213867188e+00
-4.222219999999999806e-07,-2.499999999999999887e-07,1.743400000000000105e+01,2.488112500000000011e+02,4.187500000000000000e+01,-1.519999099999999936e+00,-9.000000000000000222e-01,-2.003853470087051392e-01,6.714213490486145020e-01
-2.566669999999999941e-06,5.555560000000000283e-08,1.743299999999999983e+01,2.072008333333330086e+02,2.637194444444439867e+01,-9.240012000000000114e+00,2.000001499999999877e-01,-7.233894348144531250e+00,2.515327215194702148e+00
-4.944440000000000301e-07,-3.055559999999999734e-08,1.743199999999999861e+01,1.364512499999999875e+02,4.544277777777779903e+01,-1.779998399999999981e+00,-1.100001599999999996e-01,5.416764020919799805e-01,2.407707214355468750e+00
-9.333329999999999839e-07,-2.272220000000000159e-06,1.743199999999999861e+01,1.886274999999999977e+02,1.703000000000000114e+01,-3.359999000000000180e+00,-8.179992000000000374e+00,-9.568096399307250977e-01,-4.413362979888916016e+00
3.694440000000000092e-07,-2.080560000000000202e-06,1.743100000000000094e+01,2.378779166666670051e+02,2.940222222222219983e+01,1.329998400000000025e+00,-7.490016500000000299e+00,3.180126905441284180e+00,-4.574993610382080078e+00
-1.277779999999999945e-06,-5.527779999999999488e-07,1.742999999999999972e+01,2.535800000000000125e+02,3.615055555555559863e+01,-4.600007999999999875e+00,-1.990000699999999956e+00,-3.562386751174926758e+00,1.695796549320220947e-01
-2.777780000000000142e-08,-1.638890000000000033e-06,1.742899999999999849e+01,1.194145833333329989e+02,4.188861111111110347e+01,-1.000000759999999933e-01,-5.900004000000000026e+00,1.763356566429138184e+00,-3.363930463790893555e+00
9.516669999999999467e-06,-1.092499999999999959e-05,1.742800000000000082e+01,2.311691666666669960e+02,4.099277777777780329e+01,3.426001000000000118e+01,-3.932999999999999829e+01,3.591474914550781250e+01,-3.781299209594726562e+01
3.086109999999999833e-06,2.813890000000000006e-06,1.742800000000000082e+01,2.311691666666669960e+02,4.099277777777780329e+01,1.110999600000000065e+01,1.013000399999999956e+01,1.276473426818847656e+01,1.164701366424560547e+01
3.722219999999999829e-07,-4.944440000000000301e-07,1.742699999999999960e+01,1.898145833333329904e+02,2.795055555555559934e+01,1.339999200000000057e+00,-1.779998399999999981e+00,3.252610206604003906e+00,1.379104375839233398e+00
1.302220000000000044e-05,2.224999999999999873e-06,1.742599999999999838e+01,1.838325000000000102e+02,1.997138888888889952e+01,4.687991699999999895e+01,8.009999000000000535e+00,4.918447875976562500e+01,1.174050807952880859e+01
-3.355559999999999853e-06,-4.999999999999999774e-07,1.742399999999999949e+01,2.068804166666670028e+02,3.996361111111109921e+01,-1.208001600000000053e+01,-1.800000000000000044e+00,-1.025955772399902344e+01,-5.286616683006286621e-01
-8.055560000000000170e-07,-1.494440000000000086e-06,1.742200000000000060e+01,1.485133333333330086e+02,3.747388888888890079e+01,-2.900001500000000121e+00,-5.379984000000000322e+00,-1.072061419486999512e+00,-2.773527860641479492e+00
1.024999999999999927e-06,1.386110000000000015e-06,1.742099999999999937e+01,1.672779166666670108e+02,5.002444444444439853e+01,3.689999799999999830e+00,4.989995999999999654e+00,5.496966838836669922e+00,6.273395061492919922e+00
-2.999999999999999864e-07,-1.127779999999999899e-06,1.742000000000000171e+01,2.016429166666669914e+02,4.198583333333329648e+01,-1.080000000000000071e+00,-4.060007999999999839e+00,7.046580910682678223e-01,-2.780344963073730469e+00
-7.194439999999999934e-07,-2.133329999999999953e-06,1.741900000000000048e+01,1.168945833333330029e+02,3.127694444444439981e+01,-2.589998500000000092e+00,-7.679988400000000048e+00,-1.197260141372680664e+00,-5.202681541442871094e+00
-1.555559999999999935e-06,3.055559999999999734e-08,1.741900000000000048e+01,1.288683333333329983e+02,3.878666666666669727e+01,-5.600015599999999871e+00,1.100001599999999996e-01,-3.467244386672973633e+00,2.806102991104125977e+00
-1.024999999999999927e-06,1.955560000000000128e-06,1.741900000000000048e+01,2.176450000000000102e+02,3.399583333333330160e+01,-3.689999799999999830e+00,7.040015999999999607e+00,-1.834072470664978027e+00,8.727043151855468750e+00
1.763889999999999895e-06,1.749999999999999921e-07,1.741799999999999926e+01,5.650833333333329733e+01,-7.006666666666670373e+00,6.350004000000000204e+00,6.300000000000000044e-01,3.162773132324218750e+00,4.228976726531982422e+00
1.341670000000000022e-06,3.463890000000000136e-06,1.741799999999999926e+01,2.153308333333330040e+02,6.126083333333330216e+01,4.830011999999999972e+00,1.247000399999999942e+01,7.192496299743652344e+00,1.163222980499267578e+01
-1.805559999999999923e-07,-3.166670000000000125e-07,1.741799999999999926e+01,2.257133333333329972e+02,1.473027777777780045e+01,-6.500015999999999572e-01,-1.140001299999999995e+00,1.249812364578247070e+00,1.636762380599975586e+00
-3.011110000000000127e-06,-2.438890000000000209e-06,1.741499999999999915e+01,1.258266666666669948e+02,1.481722222222220076e+01,-1.083999599999999930e+01,-8.780004500000000434e+00,-8.904053688049316406e+00,-5.829363346099853516e+00
-1.163889999999999922e-06,-8.138889999999999633e-07,1.741499999999999915e+01,1.628458333333329904e+02,1.198111111111109928e+01,-4.190004300000000015e+00,-2.930000499999999786e+00,-2.401753664016723633e+00,4.503889977931976318e-01
-1.941669999999999995e-06,-1.027780000000000009e-06,1.741499999999999915e+01,2.541966666666669994e+02,3.417555555555559721e+01,-6.990012000000000114e+00,-3.700007999999999964e+00,-6.014785289764404297e+00,-1.380920648574829102e+00
-1.172220000000000103e-06,1.402780000000000018e-06,1.741400000000000148e+01,1.265666666666670039e+02,2.713472222222220154e+01,-4.219992000000000409e+00,5.050008000000000052e+00,-2.237310171127319336e+00,7.877259254455566406e+00
-2.741669999999999959e-06,-7.666670000000000451e-07,1.741400000000000148e+01,1.339812499999999886e+02,4.373805555555559721e+01,-9.870011999999999119e+00,-2.760001200000000043e+00,-7.577996730804443359e+00,-1.531163603067398071e-01
1.499999999999999932e-07,-2.416669999999999894e-07,1.741300000000000026e+01,2.521091666666669937e+02,3.143944444444440123e+01,5.400000000000000355e-01,-8.700012599999999985e-01,1.657071232795715332e+00,1.732841968536376953e+00
